Id,SalePrice
1609,178806.17231535062
1610,166320.46863109284
1611,142692.73200614718
1612,179444.64604848417
1613,187138.66269442032
1614,124939.54490792923
1615,88387.3017806894
1616,73739.81150809253
1617,95330.03166777335
1618,128038.05921394966
1619,124202.38336307919
1620,182919.73243096174
1621,149774.8681799627
1622,140398.93763896785
1623,314500.91200853157
1624,224094.44336871972
1625,124335.50660196312
1626,160016.4411678304
1627,188647.85345604407
1628,266230.79588876944
1629,171675.0117169988
1630,426905.0307131794
1631,215640.95104590105
1632,236187.4027310758
1633,169311.87168755603
1634,186264.51531827007
1635,178952.09740311414
1636,159480.46638977266
1637,197037.46679093307
1638,180963.92567379773
1639,179282.69607873334
1640,259272.35276741258
1641,167171.04451023394
1642,218563.93829552646
1643,213971.27992980788
1644,222726.72806604297
1645,174907.56990000847
1646,158388.27438551903
1647,158840.8719399178
1648,129092.49907965731
1649,143509.53831196946
1650,108845.17536768316
1651,120975.58675232243
1652,93499.77288239158
1653,97223.53172346835
1654,144351.50304003226
1655,135027.99060467255
1656,142288.56850517011
1657,145938.89660657567
1658,143318.8570939088
1659,127785.979361563
1660,158007.63994891357
1661,495895.6332288377
1662,363336.12590742623
1663,372334.73120861984
1664,506233.88022417924
1665,305858.5806651382
1666,344022.8904644922
1667,387311.469217146
1668,326566.31675770524
1669,289969.0911137374
1670,343573.346154896
1671,292842.29130221176
1672,459674.7629127898
1673,296890.910875226
1674,245718.4471023309
1675,199380.38570681552
1676,194831.0248243192
1677,223110.79417233783
1678,516851.7515228708
1679,448128.71737238904
1680,343869.3609154241
1681,220154.49414096677
1682,293804.96536489396
1683,178719.00768626246
1684,170463.59644118836
1685,167608.68944380357
1686,172121.59114541145
1687,165051.19058731777
1688,193296.87449843355
1689,182090.13791402054
1690,188330.40187231643
1691,176973.53862358688
1692,232919.22050983753
1693,160737.82598739548
1694,187337.48851190056
1695,162204.85008524265
1696,285358.2362016295
1697,172289.43747543226
1698,409295.0061905758
1699,292704.1143227887
1700,243113.107485854
1701,264821.40714103007
1702,258427.3281228328
1703,256453.96811809347
1704,302397.0838154392
1705,225320.34330136143
1706,482036.24667046603
1707,219169.633104894
1708,218869.54641022175
1709,259917.0755570213
1710,230713.80242894051
1711,251712.24249777567
1712,259198.74996614223
1713,302996.66920932656
1714,223537.0383580111
1715,201158.75988394182
1716,191159.44090550518
1717,159458.80888686352
1718,132291.4041363842
1719,202463.92620836853
1720,240437.02907635426
1721,154373.48054925655
1722,127777.38841891322
1723,162701.43708772038
1724,225481.56735956
1725,240796.97145399157
1726,192397.98533764965
1727,170240.31074455517
1728,174768.23412016354
1729,171605.7984555446
1730,147841.90637925538
1731,116439.69817106583
1732,132434.22870294904
1733,118691.27657226815
1734,125735.26902181988
1735,136125.8338859717
1736,112980.08416236164
1737,375225.4825840847
1738,223665.25808263445
1739,330057.64928832115
1740,251320.93214254835
1741,189863.54542618507
1742,174134.77623809985
1743,174070.23170933448
1744,303167.5044324105
1745,261432.81800954844
1746,171314.21972811426
1747,209742.7070101015
1748,219116.59399220167
1749,159874.44076834738
1750,130498.19444791757
1751,241708.10448703435
1752,119252.65745436685
1753,141745.68452085834
1754,170942.05754314255
1755,165235.53980142128
1756,124297.01016271728
1757,122147.08380847065
1758,148155.92158899506
1759,161419.84920489762
1760,167550.60397425678
1761,143856.26033871347
1762,171351.82409622698
1763,162656.24373903373
1764,120041.39603714416
1765,179386.21444051707
1766,167150.5054684552
1767,231278.99544359322
1768,141320.3643146397
1769,174416.49884988225
1770,145987.8662204748
1771,130562.72761944588
1772,131375.9696673065
1773,122362.77438871263
1774,142587.57314590405
1775,138388.3553404505
1776,128253.28646406753
1777,113625.05847131766
1778,144002.61649764387
1779,119133.60778456785
1780,173264.38085412837
1781,127963.7704982317
1782,104829.87893577306
1783,145214.6802313054
1784,112473.3946468942
1785,114968.51028443119
1786,132494.62950235335
1787,140266.1069009352
1788,60721.505287321255
1789,75423.87453761161
1790,88580.87481004826
1791,157630.90429075962
1792,167021.1044357524
1793,139357.65598858404
1794,137823.77713527353
1795,142334.3816307104
1796,120543.9410844654
1797,104114.901153283
1798,121535.6265822627
1799,111754.29747483366
1800,134951.06554195928
1801,140060.3029814487
1802,130963.75934186653
1803,147661.2048632578
1804,140644.62273956358
1805,137475.2631430773
1806,119284.38864471402
1807,123715.74168672744
1808,108107.53239141812
1809,110184.4237762869
1810,152436.1099654288
1811,111707.68608311085
1812,108658.4522082627
1813,127766.65881039867
1814,101599.6784730537
1815,58914.79554984959
1816,99227.54335726214
1817,113739.7196596039
1818,126362.3804368172
1819,124147.78085404375
1820,66407.20357565237
1821,102544.63367946654
1822,142346.7250709103
1823,58509.47171672356
1824,127095.19559574625
1825,136468.40089719655
1826,106822.15368453546
1827,109107.57653246661
1828,138064.1138401862
1829,115590.57935714084
1830,128392.21847227278
1831,139610.1725642075
1832,115384.81301441045
1833,141200.56171368528
1834,124049.47972734986
1835,130406.97173237134
1836,124659.2612304508
1837,95290.18250848251
1838,133136.75648551073
1839,71870.1475089302
1840,169428.2938358948
1841,144091.78031724316
1842,75632.7444577101
1843,137950.35149410926
1844,129512.46500863068
1845,143326.68665391515
1846,150683.56418005304
1847,156895.5785298505
1848,74041.56350389993
1849,108219.90231831706
1850,115100.92435938572
1851,147870.83528547722
1852,122101.17467951002
1853,138118.58456925236
1854,148429.2369502969
1855,141880.48504137137
1856,230265.43031519948
1857,138309.87039252592
1858,146633.2979026908
1859,117559.14472910641
1860,147334.84606017187
1861,117559.14472910641
1862,283394.8183719699
1863,270954.114537414
1864,270954.114537414
1865,314831.02323926595
1866,337643.00870566414
1867,235447.71137097562
1868,324370.51720909204
1869,211298.00196030262
1870,232882.3434196845
1871,241790.30664663998
1872,176183.72736072086
1873,230526.80519425357
1874,148881.6758963904
1875,200183.63796947562
1876,210845.65271951634
1877,216077.53934143204
1878,201806.8237140873
1879,127131.55420348581
1880,138523.30879795624
1881,240387.89226122087
1882,239765.63849490404
1883,184542.269990679
1884,204860.66077472895
1885,244255.70727373517
1886,324075.0511553502
1887,213467.8896530822
1888,286648.38897938764
1889,164347.76709175942
1890,127275.20751066836
1891,142953.14781637897
1892,105343.53284172312
1893,124041.95902999445
1894,121286.09010008583
1895,139867.74431497065
1896,132825.47101222098
1897,121891.62336389229
1898,91906.6330385253
1899,137179.55701325086
1900,113850.37375328256
1901,171240.6402047303
1902,157160.1198775953
1903,194172.4064150183
1904,139191.45860134377
1905,181443.24101412905
1906,197828.66626539244
1907,214313.34829228264
1908,123993.74315166358
1909,135252.6482009131
1910,122168.21691527906
1911,205993.89121530412
1912,305430.6170119853
1913,138273.4829855648
1914,66886.14516402109
1915,330978.5329296322
1916,71681.7153009868
1917,237530.2223368477
1918,138499.74284890312
1919,172134.5819784573
1920,170022.08433138943
1921,429374.5515321182
1922,330363.6289954149
1923,233177.41969222674
1924,227121.29116159576
1925,205428.69327145675
1926,407294.0650468952
1927,132201.9263932921
1928,165326.90584274064
1929,122037.73177218574
1930,126708.94546248156
1931,142111.14254847364
1932,141282.8424615277
1933,168870.96041627452
1934,186084.97250002009
1935,191694.4493483844
1936,190358.8618531222
1937,185173.94118598627
1938,182632.52869676327
1939,226444.62057163395
1940,178784.85210856746
1941,172554.242172602
1942,190042.86080249728
1943,191139.83344181825
1944,328702.61839346937
1945,366474.4312733817
1946,178683.90247734718
1947,338442.4160878327
1948,158270.21685889762
1949,252121.00908124936
1950,195299.3013859104
1951,261097.50587063932
1952,230774.79180043744
1953,169184.07385708726
1954,197594.40707187806
1955,127137.33580078362
1956,325746.0532464597
1957,155366.8177283376
1958,310762.4500177349
1959,132696.68106858863
1960,115629.8590512798
1961,120234.05142779414
1962,93537.48371965175
1963,103908.40215017041
1964,114174.78206122878
1965,147515.94267421137
1966,138213.58363641094
1967,279653.84748681297
1968,488726.77577467845
1969,417657.24155841663
1970,508334.23157072684
1971,436452.1073381277
1972,384044.2003999589
1973,252465.49817262986
1974,316046.61711193173
1975,489742.88063382194
1976,254941.66968022592
1977,320723.0525398924
1978,413371.12932298676
1979,308575.3080873636
1980,196169.32551316192
1981,319044.6337017599
1982,235701.8710030641
1983,210293.25809259678
1984,167301.23594589444
1985,217773.15029462142
1986,198267.9454493256
1987,184574.10334602927
1988,178187.01122619302
1989,186367.1602627584
1990,209691.2778426686
1991,240081.11476737543
1992,209060.0772527975
1993,175511.30992617176
1994,274753.0328646575
1995,180220.80375482677
1996,227466.94316117372
1997,294582.1051949408
1998,335960.9250467511
1999,262178.4458231989
2000,304009.70366844046
2001,237248.6051930931
2002,242704.2778555772
2003,270965.04986571625
2004,259444.68631238258
2005,209875.3366482285
2006,229199.23555658557
2007,240687.68813169765
2008,196058.21201317338
2009,192213.9759899658
2010,186113.66948704247
2011,141495.21145289924
2012,164189.89287522348
2013,181474.89959503282
2014,187987.1968235069
2015,199426.23589232768
2016,200748.74649859188
2017,188704.13226753395
2018,120185.63769768567
2019,138720.26922470226
2020,111552.79364446618
2021,111974.79570637221
2022,182808.55772473066
2023,153310.6453946155
2024,271587.1031716414
2025,344063.464740098
2026,171025.98265439345
2027,156911.93718390292
2028,159751.91782617662
2029,171947.624214864
2030,285127.74736898654
2031,203884.79942347252
2032,221688.61849823737
2033,258140.63718067037
2034,165875.8483507888
2035,214469.91527774744
2036,179003.27714457715
2037,181416.2566378222
2038,257821.12668133204
2039,183875.66215378648
2040,228307.094671453
2041,272068.67542363645
2042,202931.84533339317
2043,163201.29916108135
2044,167868.6088310724
2045,217430.0616703011
2046,128213.40021804259
2047,147932.42620070133
2048,130132.6441214468
2049,129308.56787020221
2050,176896.7239843108
2051,100025.96861379652
2052,114783.18317488847
2053,147237.52995123254
2054,104001.1358259772
2055,147512.20694302308
2056,135275.26694517198
2057,123841.97788925382
2058,215502.6005665571
2059,127436.09889174682
2060,164505.49514013508
2061,176113.74814442088
2062,130401.83411430335
2063,118393.77820311283
2064,145246.1229909346
2065,112934.93741375263
2066,152082.15659116063
2067,104443.10117555976
2068,139975.65515642066
2069,85379.945625814
2070,117778.89549096684
2071,93987.62801275535
2072,133314.3680173623
2073,125402.1518944233
2074,185661.5335973196
2075,149834.78637063535
2076,120470.16566889579
2077,155609.01467121538
2078,128925.99246143931
2079,136161.90964773923
2080,114255.31588064782
2081,121775.72916858064
2082,136840.97136903604
2083,145485.60894276857
2084,106739.22515488537
2085,114286.70453412666
2086,97880.27264131246
2087,128191.69427080984
2088,101757.90750703147
2089,80065.94845094167
2090,139502.30382609798
2091,127942.80354027454
2092,131374.34163459044
2093,128162.32696925492
2094,82369.76414480849
2095,148285.13898777156
2096,71444.22396608697
2097,84834.09586133185
2098,143701.36351119351
2099,68149.10740619598
2100,112685.15433462462
2101,127119.25587447996
2102,127716.11999999777
2103,116646.19579587306
2104,118381.11150361481
2105,124498.86873849294
2106,89634.74418306605
2107,220081.23295385935
2108,115246.57478871023
2109,107704.019944129
2110,127412.51373924049
2111,140091.62428611715
2112,137277.36245988862
2113,125575.96702466243
2114,83457.28470490596
2115,159973.86339456742
2116,111946.13411207253
2117,144215.81562874533
2118,120665.6883220394
2119,101667.18055983105
2120,118955.92147342938
2121,95705.26927514844
2122,125995.25096118278
2123,76459.63710417943
2124,156418.21816253808
2125,128932.23486996898
2126,135151.4515768621
2127,137185.572334013
2128,117697.24477610292
2129,91708.64787604507
2130,145937.57657405286
2131,129302.34332527762
2132,107703.2373036069
2133,118412.52269311344
2134,109711.44364614044
2135,92243.81609785235
2136,69927.52251251572
2137,119379.48166464285
2138,124219.50577495815
2139,150963.13826677122
2140,133812.12778197674
2141,142975.0855976581
2142,132280.95951128204
2143,142079.83179619943
2144,114411.4301731719
2145,140884.2560279232
2146,155920.84347755567
2147,114149.25080270675
2148,124812.47000561722
2149,140212.0803177453
2150,220333.83779942748
2151,102776.68971171379
2152,212060.23858302127
2153,152913.97856752228
2154,112908.55270511414
2155,138246.52653884882
2156,327117.08902779885
2157,237388.34002269365
2158,243983.8973549129
2159,206356.16952138292
2160,167475.15303704076
2161,238624.6604068649
2162,495735.58149203146
2163,368587.36934344214
2164,228396.9772539399
2165,170917.48367694885
2166,151432.78108314448
2167,215446.50799735187
2168,210959.29506715224
2169,186260.42354791806
2170,211962.3124994662
2171,151290.49396206412
2172,133080.7887837022
2173,162487.12030898017
2174,223308.9536158377
2175,284103.0971688375
2176,329200.59705692035
2177,234710.5742204333
2178,206627.8310680355
2179,141052.468451983
2180,240773.54131595683
2181,181219.05760907923
2182,238591.68552518202
2183,197775.69235423626
2184,126880.7226553816
2185,119766.97791005184
2186,141783.64675198984
2187,144916.9130898361
2188,153958.66505845948
2189,334057.7992784927
2190,83280.8113514778
2191,89574.00280505771
2192,101108.77304414802
2193,84687.83414659121
2194,94411.80048263821
2195,112417.8568293318
2196,104491.83928178
2197,131993.81458297602
2198,154718.06516076796
2199,151919.9968485223
2200,139136.7624543536
2201,131539.91153912013
2202,168772.1870648689
2203,122285.44620564226
2204,189282.2346532273
2205,116483.06057288771
2206,134706.4179517739
2207,181911.22587930792
2208,233315.77818740878
2209,251028.76986557667
2210,132722.46113450298
2211,101607.83999716346
2212,103030.99180772842
2213,96446.07920676784
2214,131004.02502168625
2215,107465.70108726797
2216,134776.72130132216
2217,66900.32578372415
2218,79502.57260698637
2219,71467.65248487107
2220,83552.56981821371
2221,329578.39605576685
2222,294506.9833719085
2223,334580.60206788813
2224,206066.19626853074
2225,129803.39606257815
2226,209839.2675552736
2227,197473.2684799466
2228,273750.55620120396
2229,255235.58190269754
2230,166570.39024597153
2231,204446.71022338545
2232,186094.60367390647
2233,189711.06869886105
2234,228239.2644739844
2235,246831.3546341234
2236,289589.9236511767
2237,361996.2950190352
2238,192092.4402343651
2239,121456.90389850806
2240,146935.14207080498
2241,146215.4194408958
2242,131004.48757760941
2243,121740.89368086963
2244,111575.79210034432
2245,97114.8430852665
2246,134499.68916030074
2247,99363.80655882157
2248,121855.38610893612
2249,130037.30322898416
2250,130134.69507854969
2251,136701.94192581743
2252,164938.1731366888
2253,154658.70249185018
2254,172839.39791919757
2255,198687.55636073556
2256,180932.51692354257
2257,237505.81857642968
2258,158988.8587604757
2259,175830.37542194407
2260,141827.8550606707
2261,175737.2914009841
2262,195296.76097781974
2263,338115.7798753578
2264,513521.60261817597
2265,175356.6621686288
2266,290059.67279699806
2267,490515.9679490896
2268,385266.0155143767
2269,155300.73730685396
2270,187006.67448344562
2271,199709.86089811212
2272,179580.06035389245
2273,165757.67191873532
2274,176312.2706479331
2275,174922.89523545865
2276,182939.06991884514
2277,177894.28767398096
2278,154296.26681254077
2279,121953.06261822925
2280,110849.36432549333
2281,177593.26680119225
2282,209333.23854894686
2283,103957.18826481982
2284,107205.31790664575
2285,141569.51348698567
2286,123459.42153228284
2287,348972.77710717724
2288,253413.65864106818
2289,445998.4175782917
2290,466043.8041273676
2291,295084.5514864359
2292,443280.559290983
2293,529604.3995803711
2294,483587.44958348747
2295,469771.4472017136
2296,316011.1934222459
2297,318941.45309668995
2298,335550.05093708466
2299,453045.0607025211
2300,335636.68337452016
2301,258148.65436765924
2302,239974.69936830126
2303,253367.38513184083
2304,239801.11638123277
2305,186292.61342594214
2306,184533.89241309493
2307,198912.89553616318
2308,217400.15826664062
2309,258530.7357904865
2310,209928.45801161864
2311,193581.75036601466
2312,205368.42773600243
2313,179545.67453623484
2314,170768.34577516795
2315,177558.19869444618
2316,159159.9418623855
2317,187467.03464497943
2318,180981.6059323677
2319,178581.19710171229
2320,183982.6064098773
2321,226522.34582158143
2322,160904.12026648625
2323,166392.15402445607
2324,165075.28739594246
2325,212500.2723218485
2326,161868.78099819165
2327,194030.7607310967
2328,216717.0232589527
2329,184583.22793572664
2330,183412.7302380224
2331,392901.9580682946
2332,415825.03212144127
2333,333189.39143109147
2334,241316.0186889358
2335,244164.11129115496
2336,322942.1775405413
2337,211137.86743165183
2338,276313.0612994064
2339,224938.4586263722
2340,370187.5188474591
2341,234847.07132841425
2342,240210.95837850298
2343,226499.73782254168
2344,235745.78590143062
2345,230140.2976813032
2346,220661.77354069846
2347,202592.16115647744
2348,238162.41236349216
2349,201033.8887100568
2350,268286.11969972594
2351,253654.15008646296
2352,226981.45241383344
2353,265287.7097593013
2354,134409.92184295476
2355,128216.56463247734
2356,158952.1105887732
2357,194643.75568453182
2358,199209.70739587693
2359,139980.77883812215
2360,116824.21183437678
2361,137618.11772296444
2362,276563.0882254972
2363,142374.01493797934
2364,144836.93774021987
2365,212615.96322622674
2366,163826.52163627293
2367,235540.9629524337
2368,217828.78214203563
2369,227453.01872559922
2370,175718.71477523926
2371,177888.9967638583
2372,189969.2909797658
2373,285240.4457156433
2374,324057.803153802
2375,233556.0883807122
2376,292911.36814212427
2377,370419.4268241544
2378,137936.97776029294
2379,180676.95190617297
2380,142524.5222570627
2381,161456.0036807137
2382,186213.08914223698
2383,203193.92953839412
2384,258453.50640432248
2385,164177.20134979792
2386,143611.91310459166
2387,134640.68191149016
2388,89559.44902319646
2389,120419.49259474118
2390,129358.67296019403
2391,138022.06721811148
2392,112231.66689791366
2393,158493.35387420916
2394,151021.55197678268
2395,199832.28099444025
2396,147503.66715420244
2397,211786.04974830948
2398,133086.3716120811
2399,64914.67639587989
2400,63315.23070702053
2401,125660.12309340695
2402,132490.6726985934
2403,124394.265605511
2404,149780.6172017091
2405,159298.16107165677
2406,139614.61370462299
2407,131564.3341448509
2408,140233.35598928182
2409,114042.29145518776
2410,146337.1606089854
2411,125807.50708967834
2412,153946.74604858502
2413,124097.74507084374
2414,137618.50425426805
2415,125283.74865183556
2416,130601.17955690227
2417,120145.11335555416
2418,132157.71745741964
2419,120429.68708451769
2420,129593.7169981849
2421,150453.1990705645
2422,118148.16248808506
2423,133144.32393858078
2424,146496.45555952349
2425,294761.8147263745
2426,135289.525835146
2427,136795.9924418866
2428,159299.01248204513
2429,112645.58114267491
2430,131227.19850414214
2431,108087.39344834391
2432,143753.3336505868
2433,133162.9278838628
2434,141984.0456394723
2435,153912.59657717042
2436,101678.31143236271
2437,110811.90929319373
2438,127191.25778719597
2439,110751.26847383966
2440,121074.88263306313
2441,93323.3866467638
2442,82715.88527587008
2443,109130.90457294551
2444,124095.11698926699
2445,80562.18104295789
2446,123264.28573183293
2447,144394.72955275656
2448,146450.7794469006
2449,117263.23845770354
2450,127693.60313930595
2451,131775.22926941965
2452,178338.69817693465
2453,88424.67279618389
2454,116899.85360177985
2455,112044.35911132891
2456,136840.44450670897
2457,122292.20069411377
2458,109189.22348579532
2459,116766.15877961865
2460,139473.33321558108
2461,129214.77205781985
2462,140795.93481215145
2463,120838.09439115976
2464,173311.93625878368
2465,133339.78847539047
2466,119754.57109142673
2467,110068.98804357629
2468,76496.13614498546
2469,78410.60178246252
2470,185080.78942909813
2471,183636.84248509334
2472,154212.51676594545
2473,105695.86897922227
2474,105257.9092552249
2475,241904.5616206148
2476,113916.72041744612
2477,126783.97666866903
2478,158230.3590239326
2479,100887.70279038318
2480,141603.3469024108
2481,128291.38935603698
2482,134442.84599878785
2483,113071.37016411066
2484,126262.61258887316
2485,114191.42170954293
2486,166859.83409629864
2487,219510.50208790437
2488,121738.66532175442
2489,150332.03636103022
2490,146871.70496551815
2491,90890.80448475889
2492,185277.38386396453
2493,147798.65944901595
2494,161807.78151423918
2495,91866.72713052518
2496,243364.59594028405
2497,147469.37743863158
2498,112827.04231601881
2499,83957.56502619345
2500,131975.53242903185
2501,137832.64301553718
2502,147364.70955318856
2503,107432.11130763662
2504,193717.11413240962
2505,226819.3121559075
2506,251927.4044971401
2507,311368.02606911544
2508,257269.07944480132
2509,221327.96381111778
2510,225017.4187186485
2511,177258.47510106547
2512,211506.40766968427
2513,212401.59262432877
2514,208303.76362695062
2515,146827.98376224868
2516,175349.03517595612
2517,143560.9819006309
2518,143393.09267228536
2519,225985.629967935
2520,210660.37306621953
2521,185763.79051643892
2522,221136.31725934765
2523,119946.77182816788
2524,139462.39375302126
2525,146351.60571554973
2526,138411.19593407062
2527,111802.00091821239
2528,123656.57406845935
2529,127065.27300318032
2530,120498.96094754386
2531,269408.183903259
2532,222297.9095421588
2533,192358.4317728205
2534,213356.8529258302
2535,341724.36020739406
2536,232676.7845614222
2537,204029.41248749793
2538,188452.60713774074
2539,180689.78074743098
2540,182038.86994087926
2541,178117.68478094228
2542,173674.6457831778
2543,133997.53320568224
2544,119217.10264690703
2545,125045.29039546875
2546,123269.12396808341
2547,124783.97769389044
2548,161638.44436215475
2549,174764.7719207127
2550,598209.6117196426
2551,141486.23116081793
2552,123933.0575583762
2553,80792.61606876418
2554,117020.58543436175
2555,103023.03840501072
2556,108526.71687637058
2557,102792.55430877763
2558,180476.9949062053
2559,147187.43862184387
2560,145563.14354586077
2561,98339.37078036024
2562,129443.33917193899
2563,138401.1127509205
2564,194529.37043213542
2565,124674.84580306477
2566,185919.42876172118
2567,140767.30045416305
2568,194595.06675474602
2569,218507.27909115097
2570,125434.83566343915
2571,210091.29153581618
2572,132744.26453649852
2573,214290.34981603635
2574,244781.79493923404
2575,128363.17081798155
2576,134396.73534850005
2577,159574.95445518263
2578,83599.74812961303
2579,86337.97316460322
2580,143607.66785886764
2581,119663.23556800013
2582,107779.6554032806
2583,281482.6824095861
2584,174753.67108098845
2585,195812.5809732715
2586,207585.44565697454
2587,187959.50466422059
2588,125308.46916291773
2589,135508.09364922566
2590,231264.53113343005
2591,192325.42605998504
2592,220711.93789204347
2593,255570.14530396037
2594,186819.07881838875
2595,196295.8257368701
2596,313699.5162050077
2597,196014.5567022603
2598,321181.6102121397
2599,303277.05882506387
2600,137301.18530122432
2601,144534.25070765626
2602,87270.36234170562
2603,99487.93683990386
2604,91455.74440814473
2605,77783.2413021878
2606,138283.3915667047
2607,193375.3893848338
2608,201968.0520818205
2609,160124.7798832743
2610,115387.29940754648
2611,141497.43789405105
2612,160294.84231446526
2613,123902.71264140782
2614,127100.34453972348
2615,152301.16693824515
2616,134382.95599067296
2617,160714.17002834537
2618,191209.67665139365
2619,178526.26864597856
2620,188566.17957816707
2621,183121.36004392095
2622,190325.99054285503
2623,247807.7104368708
2624,339589.13343302574
2625,357327.420738931
2626,172015.381731999
2627,160246.76843819837
2628,436460.57091946417
2629,468768.18134932185
2630,337815.04157950124
2631,466973.13009972003
2632,424119.37931391987
2633,313658.2425656477
2634,379595.4048153828
2635,152635.95992829432
2636,167892.923527602
2637,153944.38106912826
2638,268787.6266842915
2639,187289.0910710196
2640,158997.6273596719
2641,112480.7416470472
2642,208348.91284442798
2643,101092.73016706928
2644,129788.0402722385
2645,107809.97626135954
2646,92853.08257005297
2647,102271.09013190377
2648,138196.55155060944
2649,141151.95840796968
2650,134711.70739905394
2651,145163.54780214382
2652,442923.31962517375
2653,232488.4511059655
2654,237508.9223082551
2655,404755.8782821311
2656,285646.9877055521
2657,349084.81564166216
2658,290927.0520382993
2659,297228.7540483003
2660,343166.50403718173
2661,328829.12694366055
2662,363336.5998316009
2663,285553.9765600017
2664,256901.88463178964
2665,290247.19935891655
2666,263726.9231681937
2667,159372.41383729098
2668,174222.27329659142
2669,180279.63454989137
2670,269069.50390869175
2671,176781.483659008
2672,188059.78988786432
2673,200900.60267713777
2674,192692.12749280647
2675,152631.8948171295
2676,180598.68821473746
2677,197455.50188737636
2678,274248.1723161466
2679,260098.94613068993
2680,253329.59995457498
2681,407403.77588008833
2682,306445.0267680364
2683,427300.3244045387
2684,316980.9753709306
2685,290943.3877599775
2686,266979.60861979314
2687,322651.7792417178
2688,216917.75897424878
2689,192848.57473496307
2690,503039.90739620716
2691,194182.03074194212
2692,128504.07659845018
2693,199552.63387366803
2694,120835.3664122519
2695,191916.09222675234
2696,180370.37250081374
2697,210659.88806023615
2698,191586.4105408497
2699,177947.2365921157
2700,164625.5832179488
2701,152722.3175132362
2702,112535.09313146987
2703,122526.54502425894
2704,150554.2578190601
2705,119109.83097661895
2706,117029.52515160217
2707,125686.57751229257
2708,125574.39156471124
2709,110035.06049425705
2710,123700.15882189409
2711,246765.07323281144
2712,326372.3394008699
2713,150607.95874066945
2714,149197.29862078626
2715,175262.40518515834
2716,134694.21543268376
2717,180390.8473852036
2718,213403.4338034622
2719,159482.85434259928
2720,169134.17926142528
2721,141884.0511013655
2722,165078.87925986628
2723,134959.41872521266
2724,128483.78264567771
2725,135402.91087364734
2726,158243.68606796034
2727,186037.9851822476
2728,168233.9873350858
2729,157586.45334372044
2730,146545.1173810108
2731,122028.36720995996
2732,131301.111745683
2733,160854.53253853737
2734,140336.5599164659
